Dim1,Dim1Type,TimeDimensionValue,Value,SpatialDimType,SpatialDim
BTSX,SEX,2002,192 [157-232],COUNTRY,TTO
BTSX,SEX,2002,19214 [15349-23080],COUNTRY,COD
BTSX,SEX,2002,1962 [1538-2388],COUNTRY,BDI
BTSX,SEX,2002,1971 [1464-2474],COUNTRY,SLV
BTSX,SEX,2002,1973 [1575-2479],COUNTRY,ECU
BTSX,SEX,2002,19813 [17432-22195],COUNTRY,VNM
BTSX,SEX,2002,2 [1-3],COUNTRY,ATG
BTSX,SEX,2002,203 [144-265],COUNTRY,QAT
BTSX,SEX,2002,205 [173-236],COUNTRY,DJI
BTSX,SEX,2002,206229 [163909-248338],REGION,AFR
BTSX,SEX,2002,2092 [1699-2485],COUNTRY,BEN
BTSX,SEX,2002,2098 [1774-2464],COUNTRY,UZB
BTSX,SEX,2002,21 [9-48],COUNTRY,STP
BTSX,SEX,2002,21066 [17252-24880],COUNTRY,PAK
BTSX,SEX,2002,2207 [1946-2485],COUNTRY,PRT
BTSX,SEX,2002,2233 [1875-2591],COUNTRY,KHM
BTSX,SEX,2002,22551 [18856-24802],COUNTRY,IRN
BTSX,SEX,2002,2261 [2004-2518],COUNTRY,TUN
BTSX,SEX,2002,227 [187-272],COUNTRY,MUS
BTSX,SEX,2002,231 [191-276],COUNTRY,EST
BTSX,SEX,2002,2384 [1865-2903],COUNTRY,TCD
BTSX,SEX,2002,24 [21-26],COUNTRY,WSM
BTSX,SEX,2002,2484 [1916-3053],COUNTRY,SOM
BTSX,SEX,2002,2485 [2128-2879],COUNTRY,KAZ
BTSX,SEX,2002,2506 [2191-2843],COUNTRY,CHL
BTSX,SEX,2002,25097 [22618-27576],COUNTRY,THA
BTSX,SEX,2002,2536 [2211-2885],COUNTRY,ROU
BTSX,SEX,2002,2538 [2105-2971],COUNTRY,SEN
BTSX,SEX,2002,2544 [2183-2940],COUNTRY,BLR
BTSX,SEX,2002,2592 [2125-3059],COUNTRY,GIN
BTSX,SEX,2002,261 [217-312],COUNTRY,SGP
BTSX,SEX,2002,275565 [218419-318303],REGION,SEAR
BTSX,SEX,2002,28 [25-31],COUNTRY,VUT
BTSX,SEX,2002,281 [236-331],COUNTRY,SVN
BTSX,SEX,2002,2880 [2336-3425],COUNTRY,MLI
BTSX,SEX,2002,2880 [2558-3202],COUNTRY,LKA
BTSX,SEX,2002,290780 [250379-341993],COUNTRY,CHN
BTSX,SEX,2002,2954 [2431-3478],COUNTRY,ZMB
BTSX,SEX,2002,30 [23-38],COUNTRY,ISL
BTSX,SEX,2002,301 [237-365],COUNTRY,SWZ
BTSX,SEX,2002,3012 [2651-3396],COUNTRY,CAN
BTSX,SEX,2002,302 [248-356],COUNTRY,GAB
BTSX,SEX,2002,31 [24-40],COUNTRY,BRB
BTSX,SEX,2002,3133 [2354-3912],COUNTRY,RWA
BTSX,SEX,2002,3205 [2390-4195],COUNTRY,DOM
BTSX,SEX,2002,32094 [27954-36234],COUNTRY,IDN
BTSX,SEX,2002,336 [311-361],COUNTRY,NOR
BTSX,SEX,2002,3371 [2799-3942],COUNTRY,AFG
BTSX,SEX,2002,3445 [2735-4154],COUNTRY,BFA
BTSX,SEX,2002,3449 [2684-4214],COUNTRY,NER
BTSX,SEX,2002,3550 [2907-4193],COUNTRY,SYR
BTSX,SEX,2002,355723 [307315-414803],REGION,WPR
BTSX,SEX,2002,362 [286-439],COUNTRY,GMB
BTSX,SEX,2002,3696 [3183-4248],COUNTRY,ARG
BTSX,SEX,2002,3760 [3217-4304],COUNTRY,SAU
BTSX,SEX,2002,3779 [3203-4356],COUNTRY,NPL
BTSX,SEX,2002,38 [29-48],COUNTRY,LCA
BTSX,SEX,2002,38072 [35832-40353],COUNTRY,BRA
BTSX,SEX,2002,38361 [30462-46260],COUNTRY,NGA
BTSX,SEX,2002,384 [311-457],COUNTRY,GNB
BTSX,SEX,2002,3869 [3190-4548],COUNTRY,ZWE
BTSX,SEX,2002,3893 [3131-4654],COUNTRY,MWI
BTSX,SEX,2002,390 [301-495],COUNTRY,JAM
BTSX,SEX,2002,390 [330-454],COUNTRY,IRL
BTSX,SEX,2002,3925 [3584-4266],COUNTRY,PER
BTSX,SEX,2002,401228 [317894-470404],WORLDBANKINCOMEGROUP,WB_LMI
BTSX,SEX,2002,4053 [3246-4860],COUNTRY,YEM
BTSX,SEX,2002,410 [344-483],COUNTRY,URY
BTSX,SEX,2002,4216 [4034-4385],COUNTRY,GBR
BTSX,SEX,2002,430 [363-495],COUNTRY,NAM
BTSX,SEX,2002,43045 [41751-44309],COUNTRY,RUS
BTSX,SEX,2002,4380 [3640-5121],COUNTRY,CIV
BTSX,SEX,2002,4429 [3882-4976],COUNTRY,TUR
BTSX,SEX,2002,4448 [3602-5294],COUNTRY,AGO
BTSX,SEX,2002,445 [370-527],COUNTRY,FIN
BTSX,SEX,2002,4487 [3643-5331],COUNTRY,MDG
BTSX,SEX,2002,449 [390-513],COUNTRY,NZL
BTSX,SEX,2002,453 [419-488],COUNTRY,ALB
BTSX,SEX,2002,4530 [3665-5396],COUNTRY,CMR
BTSX,SEX,2002,46575 [44893-48088],COUNTRY,USA
BTSX,SEX,2002,477 [407-553],COUNTRY,DNK
BTSX,SEX,2002,490 [381-622],COUNTRY,PRY
BTSX,SEX,2002,495 [417-583],COUNTRY,PAN
BTSX,SEX,2002,5 [4-7],COUNTRY,VCT
BTSX,SEX,2002,503 [431-582],COUNTRY,KWT
BTSX,SEX,2002,514 [441-587],COUNTRY,BWA
BTSX,SEX,2002,52 [39-67],COUNTRY,BRN
BTSX,SEX,2002,5210 [4408-6012],COUNTRY,IRQ
BTSX,SEX,2002,5247 [4434-6061],COUNTRY,GHA
BTSX,SEX,2002,5261 [4530-5993],COUNTRY,PRK
BTSX,SEX,2002,529 [444-622],COUNTRY,CHE
BTSX,SEX,2002,531 [420-660],COUNTRY,GEO
BTSX,SEX,2002,536 [462-614],COUNTRY,ISR
BTSX,SEX,2002,538 [489-587],COUNTRY,MNG
BTSX,SEX,2002,54 [41-68],COUNTRY,BHS
BTSX,SEX,2002,548256 [478742-628618],WORLDBANKINCOMEGROUP,WB_UMI
BTSX,SEX,2002,564 [486-649],COUNTRY,SWE
BTSX,SEX,2002,567 [470-665],COUNTRY,LSO
BTSX,SEX,2002,5701 [5103-6342],COUNTRY,ESP
BTSX,SEX,2002,579 [530-629],COUNTRY,ARM
BTSX,SEX,2002,589 [462-741],COUNTRY,GTM
BTSX,SEX,2002,598 [489-707],COUNTRY,OMN
BTSX,SEX,2002,6 [4-9],COUNTRY,MDV
BTSX,SEX,2002,601 [513-698],COUNTRY,LVA
BTSX,SEX,2002,6074 [5395-6752],COUNTRY,MYS
BTSX,SEX,2002,61 [43-83],COUNTRY,FJI
BTSX,SEX,2002,6365 [5072-7657],COUNTRY,MOZ
BTSX,SEX,2002,64 [52-78],COUNTRY,LUX
BTSX,SEX,2002,646 [559-740],COUNTRY,HRV
BTSX,SEX,2002,650 [544-765],COUNTRY,MDA
BTSX,SEX,2002,6623 [6274-6983],COUNTRY,POL
BTSX,SEX,2002,695 [636-755],COUNTRY,BIH
BTSX,SEX,2002,698 [604-799],COUNTRY,CRI
BTSX,SEX,2002,7 [4-10],COUNTRY,KIR
BTSX,SEX,2002,7069 [6159-7978],COUNTRY,MAR
BTSX,SEX,2002,7176 [6412-8006],COUNTRY,DEU
BTSX,SEX,2002,720 [590-849],COUNTRY,MRT
BTSX,SEX,2002,7262 [6443-8080],COUNTRY,DZA
BTSX,SEX,2002,7284 [6062-8507],COUNTRY,SDN
BTSX,SEX,2002,731 [617-860],COUNTRY,KGZ
BTSX,SEX,2002,74 [65-84],COUNTRY,BTN
BTSX,SEX,2002,7467 [6617-8361],COUNTRY,FRA
BTSX,SEX,2002,749 [627-871],COUNTRY,LAO
BTSX,SEX,2002,7493 [6567-8469],COUNTRY,VEN
BTSX,SEX,2002,7626 [7232-8010],COUNTRY,ITA
BTSX,SEX,2002,767 [700-916],COUNTRY,LBN
BTSX,SEX,2002,768 [694-841],COUNTRY,TKM
BTSX,SEX,2002,771 [616-917],COUNTRY,SVK
BTSX,SEX,2002,7776 [6706-8888],COUNTRY,COL
BTSX,SEX,2002,778 [682-874],COUNTRY,ARE
BTSX,SEX,2002,783 [674-906],COUNTRY,LTU
BTSX,SEX,2002,8 [6-11],COUNTRY,GRD
BTSX,SEX,2002,815 [668-962],COUNTRY,ERI
BTSX,SEX,2002,8222 [4837-11679],COUNTRY,EGY
BTSX,SEX,2002,8269 [6782-9742],COUNTRY,PHL
BTSX,SEX,2002,827 [753-902],COUNTRY,NIC
BTSX,SEX,2002,83 [73-93],COUNTRY,SLB
BTSX,SEX,2002,838 [630-1296],COUNTRY,AZE
BTSX,SEX,2002,8389 [6354-10424],COUNTRY,UGA
BTSX,SEX,2002,84 [61-113],COUNTRY,MNE
BTSX,SEX,2002,859 [724-993],COUNTRY,COG
BTSX,SEX,2002,86 [64-113],COUNTRY,SUR
BTSX,SEX,2002,879 [707-1072],COUNTRY,SRB
BTSX,SEX,2002,8905 [7390-10483],COUNTRY,KOR
BTSX,SEX,2002,8953 [7458-10448],COUNTRY,KEN
BTSX,SEX,2002,9358 [8212-10617],COUNTRY,UKR
BTSX,SEX,2002,95 [77-116],COUNTRY,BLZ
BTSX,SEX,2002,96507 [77971-114426],REGION,EMR
BTSX,SEX,2002,9724 [7863-11586],COUNTRY,MMR
BTSX,SEX,2002,986 [858-1127],COUNTRY,AUT
BTSX,SEX,2002,989 [842-1154],COUNTRY,BGR
BTSX,SEX,2003,103687 [84259-122329],REGION,EMR
BTSX,SEX,2003,108 [91-125],COUNTRY,CPV
BTSX,SEX,2003,10903 [8906-12901],COUNTRY,TZA
BTSX,SEX,2003,1096 [957-1234],COUNTRY,PNG
BTSX,SEX,2003,11 [8-14],COUNTRY,VCT
BTSX,SEX,2003,1122 [971-1288],COUNTRY,NLD
BTSX,SEX,2003,1132 [1025-1237],COUNTRY,HND
BTSX,SEX,2003,1154 [910-1398],COUNTRY,LBR
BTSX,SEX,2003,117 [84-145],COUNTRY,CYP
BTSX,SEX,2003,1187 [571-2469],COUNTRY,LBY
BTSX,SEX,2003,120473 [95872-145072],WORLDBANKINCOMEGROUP,WB_LI
BTSX,SEX,2003,1209728 [1019336-1386275],REGION,GLOBAL
BTSX,SEX,2003,1213 [903-1870],COUNTRY,AZE
BTSX,SEX,2003,1241 [1100-1383],COUNTRY,TJK
BTSX,SEX,2003,1242 [1005-1479],COUNTRY,JOR
BTSX,SEX,2003,125 [96-159],COUNTRY,BHR
BTSX,SEX,2003,1251 [1106-1406],COUNTRY,BEL
BTSX,SEX,2003,127 [91-171],COUNTRY,FJI
BTSX,SEX,2003,1291 [1125-1471],COUNTRY,CUB
BTSX,SEX,2003,13 [9-19],COUNTRY,TON
BTSX,SEX,2003,1301 [998-1604],COUNTRY,CAF
BTSX,SEX,2003,131 [102-166],COUNTRY,MKD
BTSX,SEX,2003,131131 [119760-143196],REGION,EUR
BTSX,SEX,2003,1347 [1194-1500],COUNTRY,BOL
BTSX,SEX,2003,13526 [12632-14180],COUNTRY,JPN
BTSX,SEX,2003,1384 [1108-1661],COUNTRY,SSD
BTSX,SEX,2003,140306 [128406-152443],WORLDBANKINCOMEGROUP,WB_HI
BTSX,SEX,2003,142 [120-164],COUNTRY,TLS
BTSX,SEX,2003,143 [108-177],COUNTRY,GNQ
BTSX,SEX,2003,145114 [133691-156959],REGION,AMR
BTSX,SEX,2003,1492 [1299-1695],COUNTRY,CZE
BTSX,SEX,2003,15 [11-20],COUNTRY,SYC
BTSX,SEX,2003,1533 [1344-1741],COUNTRY,HUN
BTSX,SEX,2003,15444 [14617-16301],COUNTRY,MEX
BTSX,SEX,2003,156 [130-183],COUNTRY,COM
BTSX,SEX,2003,16 [10-24],COUNTRY,FSM
BTSX,SEX,2003,1629 [1295-1962],COUNTRY,SLE
BTSX,SEX,2003,1649 [1336-1963],COUNTRY,TGO
BTSX,SEX,2003,1671 [1464-1896],COUNTRY,AUS
BTSX,SEX,2003,17 [10-25],COUNTRY,KIR
BTSX,SEX,2003,1720 [1424-2016],COUNTRY,HTI
BTSX,SEX,2003,175576 [132299-203521],COUNTRY,IND
BTSX,SEX,2003,1773 [1587-1971],COUNTRY,GRC
BTSX,SEX,2003,18 [14-23],COUNTRY,MLT
BTSX,SEX,2003,18130 [13526-22733],COUNTRY,ETH
BTSX,SEX,2003,186 [154-222],COUNTRY,MUS
BTSX,SEX,2003,187 [154-224],COUNTRY,EST
BTSX,SEX,2003,19533 [15630-23436],COUNTRY,COD
BTSX,SEX,2003,19916 [17519-22313],COUNTRY,VNM
BTSX,SEX,2003,2 [1-3],COUNTRY,GRD
BTSX,SEX,2003,2 [1-3],COUNTRY,MDV
BTSX,SEX,2003,20068 [16087-24048],COUNTRY,BGD
BTSX,SEX,2003,2014 [1606-2509],COUNTRY,ECU
BTSX,SEX,2003,2022 [1779-2285],COUNTRY,PRT
BTSX,SEX,2003,20280 [14925-25442],COUNTRY,ZAF
BTSX,SEX,2003,2060 [1622-2498],COUNTRY,BDI
BTSX,SEX,2003,209 [156-274],COUNTRY,GUY
BTSX,SEX,2003,21 [9-53],COUNTRY,STP
BTSX,SEX,2003,210888 [167827-253775],REGION,AFR
BTSX,SEX,2003,211 [180-243],COUNTRY,DJI
BTSX,SEX,2003,2122 [1724-2520],COUNTRY,BEN
BTSX,SEX,2003,2131 [1580-2682],COUNTRY,SLV
BTSX,SEX,2003,21436 [17767-25106],COUNTRY,PAK
BTSX,SEX,2003,222 [156-289],COUNTRY,QAT
BTSX,SEX,2003,2267 [1908-2626],COUNTRY,KHM
BTSX,SEX,2003,2322 [2063-2581],COUNTRY,TUN
BTSX,SEX,2003,24 [18-31],COUNTRY,ISL
BTSX,SEX,2003,24 [21-27],COUNTRY,WSM
BTSX,SEX,2003,2478 [1943-3012],COUNTRY,TCD
BTSX,SEX,2003,25069 [22615-27523],COUNTRY,THA
BTSX,SEX,2003,2555 [2159-3004],COUNTRY,UZB
BTSX,SEX,2003,2563 [2236-2916],COUNTRY,ROU
BTSX,SEX,2003,258 [216-304],COUNTRY,SVN
BTSX,SEX,2003,2587 [2215-2994],COUNTRY,BLR
BTSX,SEX,2003,260 [214-314],COUNTRY,TTO
BTSX,SEX,2003,26519 [22322-29009],COUNTRY,IRN
BTSX,SEX,2003,2652 [2209-3094],COUNTRY,SEN
BTSX,SEX,2003,2655 [2179-3130],COUNTRY,GIN
BTSX,SEX,2003,2672 [2067-3277],COUNTRY,SOM
BTSX,SEX,2003,274690 [217330-316718],REGION,SEAR
BTSX,SEX,2003,279480 [239847-320337],COUNTRY,CHN
BTSX,SEX,2003,28 [21-35],COUNTRY,LCA
BTSX,SEX,2003,2839 [2441-3277],COUNTRY,KAZ
BTSX,SEX,2003,2853 [2501-3227],COUNTRY,CHL
BTSX,SEX,2003,2871 [2532-3230],COUNTRY,CAN
BTSX,SEX,2003,288 [240-342],COUNTRY,SGP
BTSX,SEX,2003,2890 [2571-3210],COUNTRY,LKA
BTSX,SEX,2003,29 [25-32],COUNTRY,VUT
BTSX,SEX,2003,2940 [2391-3489],COUNTRY,MLI
BTSX,SEX,2003,2953 [2429-3478],COUNTRY,ZMB
BTSX,SEX,2003,305 [254-357],COUNTRY,GAB
BTSX,SEX,2003,306 [282-330],COUNTRY,NOR
BTSX,SEX,2003,307 [243-372],COUNTRY,SWZ
BTSX,SEX,2003,31 [23-40],COUNTRY,BRN
BTSX,SEX,2003,3155 [2413-3898],COUNTRY,RWA
BTSX,SEX,2003,31928 [27760-36095],COUNTRY,IDN
BTSX,SEX,2003,32 [24-41],COUNTRY,BRB
BTSX,SEX,2003,344218 [296470-393299],REGION,WPR
BTSX,SEX,2003,347 [292-408],COUNTRY,IRL
BTSX,SEX,2003,3470 [2581-4525],COUNTRY,DOM
BTSX,SEX,2003,3542 [2759-4326],COUNTRY,NER
BTSX,SEX,2003,3556 [2963-4149],COUNTRY,AFG
BTSX,SEX,2003,3584 [3086-4119],COUNTRY,ARG
BTSX,SEX,2003,3594 [2860-4326],COUNTRY,BFA
BTSX,SEX,2003,369 [284-470],COUNTRY,JAM
BTSX,SEX,2003,370 [292-448],COUNTRY,GMB
BTSX,SEX,2003,37774 [30010-45537],COUNTRY,NGA
BTSX,SEX,2003,3819 [3140-4498],COUNTRY,SYR
BTSX,SEX,2003,38234 [36040-40429],COUNTRY,BRA
BTSX,SEX,2003,3827 [3495-4159],COUNTRY,PER
BTSX,SEX,2003,3865 [3287-4444],COUNTRY,NPL
BTSX,SEX,2003,391 [354-429],COUNTRY,MNG
BTSX,SEX,2003,3917 [3154-4681],COUNTRY,MWI
BTSX,SEX,2003,3980 [3416-4545],COUNTRY,SAU
BTSX,SEX,2003,403242 [319407-472100],WORLDBANKINCOMEGROUP,WB_LMI
BTSX,SEX,2003,4044 [3316-4772],COUNTRY,ZWE
BTSX,SEX,2003,405 [329-480],COUNTRY,GNB
BTSX,SEX,2003,406 [340-478],COUNTRY,URY
BTSX,SEX,2003,41 [31-54],COUNTRY,BHS
BTSX,SEX,2003,413 [342-492],COUNTRY,FIN
BTSX,SEX,2003,4173 [3357-4989],COUNTRY,YEM
BTSX,SEX,2003,428 [362-492],COUNTRY,NAM
BTSX,SEX,2003,4290 [4108-4465],COUNTRY,GBR
BTSX,SEX,2003,4360 [3827-4893],COUNTRY,TUR
BTSX,SEX,2003,445 [378-519],COUNTRY,DNK
BTSX,SEX,2003,44771 [43166-46077],COUNTRY,RUS
BTSX,SEX,2003,4553 [3783-5322],COUNTRY,CIV
BTSX,SEX,2003,4569 [3719-5419],COUNTRY,MDG
BTSX,SEX,2003,457 [423-491],COUNTRY,ALB
BTSX,SEX,2003,4577 [3704-5450],COUNTRY,AGO
BTSX,SEX,2003,4597 [3730-5463],COUNTRY,CMR
BTSX,SEX,2003,46286 [44565-47807],COUNTRY,USA
BTSX,SEX,2003,465 [400-537],COUNTRY,ISR
BTSX,SEX,2003,491 [428-558],COUNTRY,NZL
BTSX,SEX,2003,495 [421-578],COUNTRY,PAN
BTSX,SEX,2003,5320 [4507-6134],COUNTRY,GHA
BTSX,SEX,2003,540 [465-622],COUNTRY,SWE
BTSX,SEX,2003,5411 [4667-6155],COUNTRY,PRK
BTSX,SEX,2003,545707 [475650-616661],WORLDBANKINCOMEGROUP,WB_UMI
BTSX,SEX,2003,55 [44-67],COUNTRY,LUX
BTSX,SEX,2003,550 [473-627],COUNTRY,BWA
BTSX,SEX,2003,558 [514-603],COUNTRY,ARM
BTSX,SEX,2003,562 [482-651],COUNTRY,KWT
BTSX,SEX,2003,563 [473-664],COUNTRY,CHE
BTSX,SEX,2003,5644 [4800-6488],COUNTRY,IRQ
BTSX,SEX,2003,567 [471-665],COUNTRY,LSO
BTSX,SEX,2003,568 [485-660],COUNTRY,LVA
BTSX,SEX,2003,5709 [5094-6350],COUNTRY,ESP
BTSX,SEX,2003,591 [463-740],COUNTRY,GEO
BTSX,SEX,2003,596 [490-701],COUNTRY,OMN
BTSX,SEX,2003,6064 [5360-6807],COUNTRY,FRA
BTSX,SEX,2003,610 [475-769],COUNTRY,GTM
BTSX,SEX,2003,6341 [6005-6686],COUNTRY,POL
BTSX,SEX,2003,642 [553-736],COUNTRY,CRI
BTSX,SEX,2003,6481 [5761-7201],COUNTRY,MYS
BTSX,SEX,2003,6485 [5187-7783],COUNTRY,MOZ
BTSX,SEX,2003,659 [510-837],COUNTRY,PRY
BTSX,SEX,2003,665 [559-781],COUNTRY,MDA
BTSX,SEX,2003,6766 [6403-7117],COUNTRY,ITA
BTSX,SEX,2003,6842 [6100-7644],COUNTRY,DEU
BTSX,SEX,2003,691 [632-749],COUNTRY,BIH
BTSX,SEX,2003,6989 [6134-7886],COUNTRY,VEN
BTSX,SEX,2003,7119 [6227-8092],COUNTRY,COL
BTSX,SEX,2003,7165 [6260-8070],COUNTRY,MAR
BTSX,SEX,2003,723 [622-831],COUNTRY,HRV
BTSX,SEX,2003,7325 [6515-8137],COUNTRY,DZA
BTSX,SEX,2003,738 [605-870],COUNTRY,MRT
BTSX,SEX,2003,748 [603-912],COUNTRY,SRB
BTSX,SEX,2003,7576 [6315-8838],COUNTRY,SDN
BTSX,SEX,2003,766 [642-890],COUNTRY,LAO
BTSX,SEX,2003,78 [69-87],COUNTRY,BTN
BTSX,SEX,2003,783 [711-856],COUNTRY,TKM
BTSX,SEX,2003,793 [756-984],COUNTRY,LBN
BTSX,SEX,2003,8 [6-10],COUNTRY,ATG
BTSX,SEX,2003,804 [692-927],COUNTRY,LTU
BTSX,SEX,2003,825 [664-987],COUNTRY,SVK
BTSX,SEX,2003,84 [74-94],COUNTRY,SLB
BTSX,SEX,2003,8429 [6908-10013],COUNTRY,PHL
BTSX,SEX,2003,847 [773-921],COUNTRY,NIC
BTSX,SEX,2003,8488 [6475-10502],COUNTRY,UGA
BTSX,SEX,2003,85 [68-104],COUNTRY,BLZ
BTSX,SEX,2003,866 [714-1018],COUNTRY,ERI
BTSX,SEX,2003,87 [63-116],COUNTRY,MNE
BTSX,SEX,2003,887 [749-1024],COUNTRY,COG
BTSX,SEX,2003,897 [760-1049],COUNTRY,KGZ
BTSX,SEX,2003,8987 [5264-12792],COUNTRY,EGY
BTSX,SEX,2003,900 [788-1012],COUNTRY,ARE
BTSX,SEX,2003,9071 [7571-10571],COUNTRY,KEN
BTSX,SEX,2003,9075 [7547-10847],COUNTRY,KOR
BTSX,SEX,2003,9581 [8429-10841],COUNTRY,UKR
BTSX,SEX,2003,960 [832-1099],COUNTRY,AUT
BTSX,SEX,2003,9660 [7853-11468],COUNTRY,MMR
BTSX,SEX,2003,99 [74-130],COUNTRY,SUR
BTSX,SEX,2003,990 [843-1154],COUNTRY,BGR
BTSX,SEX,2004,106261 [87067-124732],REGION,EMR
BTSX,SEX,2004,107 [77-143],COUNTRY,FJI
BTSX,SEX,2004,109 [93-126],COUNTRY,CPV
BTSX,SEX,2004,1122 [977-1266],COUNTRY,PNG
BTSX,SEX,2004,11249 [9142-13355],COUNTRY,TZA
BTSX,SEX,2004,1161 [1054-1267],COUNTRY,HND
BTSX,SEX,2004,1171 [920-1423],COUNTRY,LBR
BTSX,SEX,2004,1198 [1061-1346],COUNTRY,BEL
BTSX,SEX,2004,1212 [586-2505],COUNTRY,LBY
BTSX,SEX,2004,1212036 [1016407-1385068],REGION,GLOBAL
BTSX,SEX,2004,122856 [98096-147614],WORLDBANKINCOMEGROUP,WB_LI
BTSX,SEX,2004,1270 [1028-1513],COUNTRY,JOR
BTSX,SEX,2004,1271 [1132-1410],COUNTRY,TJK
BTSX,SEX,2004,128356 [117109-140211],REGION,EUR
BTSX,SEX,2004,1286 [1117-1470],COUNTRY,CUB
BTSX,SEX,2004,12930 [12052-13573],COUNTRY,JPN
BTSX,SEX,2004,13 [9-19],COUNTRY,TON
BTSX,SEX,2004,130 [100-166],COUNTRY,BHR
BTSX,SEX,2004,1332 [1026-1639],COUNTRY,CAF
BTSX,SEX,2004,136936 [125337-148917],WORLDBANKINCOMEGROUP,WB_HI
BTSX,SEX,2004,1373 [1221-1526],COUNTRY,BOL
BTSX,SEX,2004,14 [11-17],COUNTRY,MLT
BTSX,SEX,2004,142 [106-177],COUNTRY,GNQ
BTSX,SEX,2004,1425 [1240-1625],COUNTRY,CZE
BTSX,SEX,2004,145 [109-189],COUNTRY,SUR
BTSX,SEX,2004,147 [105-183],COUNTRY,CYP
BTSX,SEX,2004,1477 [1187-1766],COUNTRY,SSD
BTSX,SEX,2004,149 [126-172],COUNTRY,TLS
BTSX,SEX,2004,149062 [137489-161146],REGION,AMR
BTSX,SEX,2004,1533 [1343-1741],COUNTRY,HUN
BTSX,SEX,2004,15629 [14771-16553],COUNTRY,MEX
BTSX,SEX,2004,160 [123-201],COUNTRY,MKD
BTSX,SEX,2004,161 [134-188],COUNTRY,COM
BTSX,SEX,2004,1632 [1432-1850],COUNTRY,AUS
BTSX,SEX,2004,1697 [1373-2021],COUNTRY,TGO
BTSX,SEX,2004,1698 [1360-2037],COUNTRY,SLE
BTSX,SEX,2004,17 [10-25],COUNTRY,KIR
BTSX,SEX,2004,1709 [1420-1998],COUNTRY,HTI
BTSX,SEX,2004,176179 [129980-204720],COUNTRY,IND
BTSX,SEX,2004,18427 [13847-23007],COUNTRY,ETH
BTSX,SEX,2004,187 [153-225],COUNTRY,MUS
BTSX,SEX,2004,1873 [1492-2318],COUNTRY,ECU
BTSX,SEX,2004,189 [154-228],COUNTRY,EST
BTSX,SEX,2004,19391 [15542-23240],COUNTRY,COD
BTSX,SEX,2004,19516 [14225-24704],COUNTRY,ZAF
BTSX,SEX,2004,1965 [1756-2189],COUNTRY,GRC
BTSX,SEX,2004,1997 [1748-2266],COUNTRY,PRT
BTSX,SEX,2004,2 [1-3],COUNTRY,GRD
BTSX,SEX,2004,2 [2-3],COUNTRY,ATG
BTSX,SEX,2004,20668 [18234-23102],COUNTRY,VNM
BTSX,SEX,2004,2119 [1677-2561],COUNTRY,BDI
BTSX,SEX,2004,212978 [169710-256147],REGION,AFR
BTSX,SEX,2004,213 [181-244],COUNTRY,DJI
BTSX,SEX,2004,2146 [1611-2700],COUNTRY,SLV
BTSX,SEX,2004,2167 [1764-2570],COUNTRY,BEN
BTSX,SEX,2004,217 [164-283],COUNTRY,GUY
BTSX,SEX,2004,2214 [1888-2572],COUNTRY,BLR
BTSX,SEX,2004,222 [156-289],COUNTRY,QAT
BTSX,SEX,2004,22408 [18213-26602],COUNTRY,BGD
BTSX,SEX,2004,22541 [18845-26236],COUNTRY,PAK
BTSX,SEX,2004,2301 [1940-2661],COUNTRY,KHM
BTSX,SEX,2004,231 [190-278],COUNTRY,TTO
BTSX,SEX,2004,2348 [2090-2606],COUNTRY,TUN
BTSX,SEX,2004,24 [18-31],COUNTRY,ISL
BTSX,SEX,2004,2439 [1918-2960],COUNTRY,TCD
BTSX,SEX,2004,25257 [22733-27779],COUNTRY,THA
BTSX,SEX,2004,261 [216-311],COUNTRY,SGP
BTSX,SEX,2004,2651 [2314-3015],COUNTRY,ROU
BTSX,SEX,2004,26898 [22756-29345],COUNTRY,IRN
BTSX,SEX,2004,2691 [2248-3134],COUNTRY,SEN
BTSX,SEX,2004,27 [24-30],COUNTRY,WSM
BTSX,SEX,2004,2729 [2243-3214],COUNTRY,GIN
BTSX,SEX,2004,273248 [231635-309460],COUNTRY,CHN
BTSX,SEX,2004,278070 [217392-321088],REGION,SEAR
BTSX,SEX,2004,2804 [2174-3434],COUNTRY,SOM
BTSX,SEX,2004,2846 [2513-3202],COUNTRY,CAN
BTSX,SEX,2004,2849 [2536-3161],COUNTRY,LKA
BTSX,SEX,2004,2856 [2506-3226],COUNTRY,CHL
BTSX,SEX,2004,286 [239-337],COUNTRY,SVN
BTSX,SEX,2004,289 [267-311],COUNTRY,NOR
BTSX,SEX,2004,29 [26-33],COUNTRY,VUT
BTSX,SEX,2004,2993 [2460-3526],COUNTRY,ZMB
BTSX,SEX,2004,3026 [2466-3586],COUNTRY,MLI
BTSX,SEX,2004,312 [247-378],COUNTRY,SWZ
BTSX,SEX,2004,3188 [2455-3921],COUNTRY,RWA
BTSX,SEX,2004,32129 [27860-36399],COUNTRY,IDN
BTSX,SEX,2004,3230 [2404-4193],COUNTRY,DOM
BTSX,SEX,2004,33 [25-42],COUNTRY,LCA
BTSX,SEX,2004,3346 [2821-3939],COUNTRY,UZB
BTSX,SEX,2004,337310 [287640-381744],REGION,WPR
BTSX,SEX,2004,338 [260-432],COUNTRY,JAM
BTSX,SEX,2004,340 [281-399],COUNTRY,GAB
BTSX,SEX,2004,3663 [2854-4473],COUNTRY,NER
